"Year","Period","State","State ANSI","Data Item","Domain","Value","Chemical","Chemical_Code","Chemical_Code_num","Chemical_Code_str"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",2.7,"THIAMETHOXAM "," 60109",60109,"060109"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.4,"CHLOROPICRIN "," 81501",81501,"081501"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.5,"DICHLOROPROPENE "," 29001",29001,"029001"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.7,"FLUTRIAFOL "," 128940",128940,"128940"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.5,"IRON PHOSPHATE "," 34903",34903,"034903"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.1,"METAM-POTASSIUM "," 39002",39002,"039002"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.3,"METAM-SODIUM "," 39003",39003,"039003"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.2,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",9.9,NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",11.3,NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",14.3,NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",8.2,NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","CWT","TOTAL",30000,NA,NA,NA,NA
2019,"YEAR","CALIFORNIA","06","CWT","TOTAL",20770000,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","$","TOTAL",307200000,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","CWT","TOTAL",2020000,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",12000,"AZOXYSTROBIN "," 128810",128810,"128810"
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",146100,"CAPTAN "," 81301",81301,"081301"
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",4100,"CYPRODINIL "," 288202",288202,"288202"
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",2700,"FLUDIOXONIL "," 71503",71503,"071503"
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",10200,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",54800,"THIRAM "," 79801",79801,"079801"
2019,"YEAR","FLORIDA","12","LB","FUNGICIDE",286900,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","HERBICIDE",300,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",300,"ABAMECTIN "," 122804",122804,"122804"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",200,"ACETAMIPRID "," 99050",99050,"099050"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",700,"BIFENAZATE "," 586",586,"000586"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",300,"BIFENTHRIN "," 128825",128825,"128825"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",100,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",1000,"NOVALURON "," 124002",124002,"124002"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",600,"SPINETORAM "," 110007",110007,"110007"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",100,"THIAMETHOXAM "," 60109",60109,"060109"
2019,"YEAR","FLORIDA","12","LB","INSECTICIDE",5100,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","OTHER",125900,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","FERTILIZER",320000,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","FERTILIZER",86000,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB","FERTILIZER",389000,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.858,"AZOXYSTROBIN "," 128810",128810,"128810"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",2.098,"CAPTAN "," 81301",81301,"081301"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.313,"CYPRODINIL "," 288202",288202,"288202"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.206,"FLUDIOXONIL "," 71503",71503,"071503"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",1.34,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",2.036,"THIRAM "," 79801",79801,"079801"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.045,"ABAMECTIN "," 122804",122804,"122804"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.099,"ACETAMIPRID "," 99050",99050,"099050"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.141,"BIFENAZATE "," 586",586,"000586"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.05,"BIFENTHRIN "," 128825",128825,"128825"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.058,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.065,"NOVALURON "," 124002",124002,"124002"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.063,"SPINETORAM "," 110007",110007,"110007"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.054,"THIAMETHOXAM "," 60109",60109,"060109"
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER",1,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER",1,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER",2,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",4.123,"AZOXYSTROBIN "," 128810",128810,"128810"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",16.856,"CAPTAN "," 81301",81301,"081301"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.642,"CYPRODINIL "," 288202",288202,"288202"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.428,"FLUDIOXONIL "," 71503",71503,"071503"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",4.888,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",10.166,"THIRAM "," 79801",79801,"079801"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.184,"ABAMECTIN "," 122804",122804,"122804"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.127,"ACETAMIPRID "," 99050",99050,"099050"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.663,"BIFENAZATE "," 586",586,"000586"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.077,"BIFENTHRIN "," 128825",128825,"128825"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.067,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.212,"NOVALURON "," 124002",124002,"124002"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.116,"SPINETORAM "," 110007",110007,"110007"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","INSECTICIDE",0.095,"THIAMETHOXAM "," 60109",60109,"060109"
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER",39,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER",17,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER",43,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",4.8,"AZOXYSTROBIN "," 128810",128810,"128810"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",8,"CAPTAN "," 81301",81301,"081301"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",2.1,"CYPRODINIL "," 288202",288202,"288202"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",2.1,"FLUDIOXONIL "," 71503",71503,"071503"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",3.6,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",5,"THIRAM "," 79801",79801,"079801"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",4.1,"ABAMECTIN "," 122804",122804,"122804"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.3,"ACETAMIPRID "," 99050",99050,"099050"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",4.7,"BIFENAZATE "," 586",586,"000586"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.5,"BIFENTHRIN "," 128825",128825,"128825"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.2,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",3.2,"NOVALURON "," 124002",124002,"124002"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.8,"SPINETORAM "," 110007",110007,"110007"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","INSECTICIDE",1.8,"THIAMETHOXAM "," 60109",60109,"060109"
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FERTILIZER",28.7,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FERTILIZER",18.6,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","NUMBER, AVG","FERTILIZER",25.2,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2019,"YEAR","FLORIDA","12","CWT","TOTAL",2020000,NA,NA,NA,NA
2018,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",89.5,NA,NA,NA,NA
2018,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",104,NA,NA,NA,NA
2018,"MARKETING YEAR","CALIFORNIA","06","$ / CWT","TOTAL",42.2,NA,NA,NA,NA
2018,"MARKETING YEAR","CALIFORNIA","06","$ / TON","TOTAL",730,NA,NA,NA,NA
2018,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",115,NA,NA,NA,NA
2018,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",115,NA,NA,NA,NA
2018,"MARKETING YEAR","FLORIDA","12","$ / CWT","TOTAL",0,NA,NA,NA,NA
2018,"MARKETING YEAR","FLORIDA","12","$ / TON","TOTAL",0,NA,NA,NA,NA
2018,"MARKETING YEAR","NEW YORK","36","$ / CWT","TOTAL",204,NA,NA,NA,NA
2018,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",171,NA,NA,NA,NA
2018,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",171,NA,NA,NA,NA
2018,"MARKETING YEAR","NORTH CAROLINA","37","$ / CWT","TOTAL",0,NA,NA,NA,NA
2018,"MARKETING YEAR","NORTH CAROLINA","37","$ / TON","TOTAL",0,NA,NA,NA,NA
2018,"MARKETING YEAR","OREGON","41","$ / CWT","TOTAL",107,NA,NA,NA,NA
2018,"MARKETING YEAR","WASHINGTON","53","$ / CWT","TOTAL",107,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","$","TOTAL",2086077000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","CWT","TOTAL",23298000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1100,"AZOXYSTROBIN "," 128810",128810,"128810"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1800,"BOSCALID "," 128008",128008,"128008"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",94800,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",100,"CYFLUFENAMID "," 555550",555550,"555550"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",4900,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",3100,"FENHEXAMID "," 90209",90209,"090209"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",3300,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1600,"FLUOPYRAM "," 80302",80302,"080302"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1100,"FLUXAPYROXAD "," 138009",138009,"138009"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2000,"MEFENOXAM "," 113502",113502,"113502"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1100,"MYCLOBUTANIL "," 128857",128857,"128857"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2900,"PENTHIOPYRAD "," 90112",90112,"090112"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",300,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",15200,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1000,"PROPICONAZOLE "," 122101",122101,"122101"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2300,"PYRACLOSTROBIN "," 99100",99100,"099100"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2800,"PYRIMETHANIL "," 288201",288201,"288201"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",900,"QUINOLINE "," 55459",55459,"055459"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",298200,"SULFUR "," 77501",77501,"077501"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",400,"TETRACONAZOLE "," 120603",120603,"120603"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1100,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",20100,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",466900,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",2000,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2018,"YEAR","CALIFORNIA","06","LB","FUNGICIDE",1900,"TRIFLUMIZOLE "," 128879",128879,"128879"
2018,"YEAR","CALIFORNIA","06","LB","HERBICIDE",100,"FLUMIOXAZIN "," 129034",129034,"129034"
2018,"YEAR","CALIFORNIA","06","LB","HERBICIDE",800,"OXYFLUORFEN "," 111601",111601,"111601"
2018,"YEAR","CALIFORNIA","06","LB","HERBICIDE",2700,"PENDIMETHALIN "," 108501",108501,"108501"
2018,"YEAR","CALIFORNIA","06","LB","HERBICIDE",7200,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",200,"ABAMECTIN "," 122804",122804,"122804"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1400,"ACEQUINOCYL "," 6329",6329,"006329"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1200,"ACETAMIPRID "," 99050",99050,"099050"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",600,"AZADIRACHTIN "," 121701",121701,"121701"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",5100,"BIFENAZATE "," 586",586,"000586"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1100,"BIFENTHRIN "," 128825",128825,"128825"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",600,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1800,"CYFLUMETOFEN "," 138831",138831,"138831"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1100,"FENPROPATHRIN "," 127901",127901,"127901"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",100,"FENPYROXIMATE "," 129131",129131,"129131"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1300,"FLONICAMID "," 128016",128016,"128016"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",700,"FLUPYRADIFURONE "," 122304",122304,"122304"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",800,"HEXYTHIAZOX "," 128849",128849,"128849"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",4100,"IMIDACLOPRID "," 129099",129099,"129099"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",8000,"MALATHION "," 57701",57701,"057701"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1000,"METHOXYFENOZIDE "," 121027",121027,"121027"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",5000,"NALED "," 34401",34401,"034401"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",90500,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1700,"NOVALURON "," 124002",124002,"124002"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",400,"PYRETHRINS "," 69001",69001,"069001"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",800,"SPINETORAM "," 110007",110007,"110007"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",700,"SPINOSAD "," 110003",110003,"110003"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",1000,"SPIROMESIFEN "," 24875",24875,"024875"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",400,"THIAMETHOXAM "," 60109",60109,"060109"
2018,"YEAR","CALIFORNIA","06","LB","INSECTICIDE",134400,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","OTHER",2749500,"CHLOROPICRIN "," 81501",81501,"081501"
2018,"YEAR","CALIFORNIA","06","LB","OTHER",668000,"DICHLOROPROPENE "," 29001",29001,"029001"
2018,"YEAR","CALIFORNIA","06","LB","OTHER",400,"FLUTRIAFOL "," 128940",128940,"128940"
2018,"YEAR","CALIFORNIA","06","LB","OTHER",1700,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2018,"YEAR","CALIFORNIA","06","LB","OTHER",3586800,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","FERTILIZER",10676000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","FERTILIZER",5745000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","FERTILIZER",10583000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB","FERTILIZER",2637000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.213,"AZOXYSTROBIN "," 128810",128810,"128810"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.358,"BOSCALID "," 128008",128008,"128008"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",1.878,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.022,"CYFLUFENAMID "," 555550",555550,"555550"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.32,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.59,"FENHEXAMID "," 90209",90209,"090209"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.214,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.119,"FLUOPYRAM "," 80302",80302,"080302"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.17,"FLUXAPYROXAD "," 138009",138009,"138009"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.488,"MEFENOXAM "," 113502",113502,"113502"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.104,"MYCLOBUTANIL "," 128857",128857,"128857"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.301,"PENTHIOPYRAD "," 90112",90112,"090112"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.044,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",2.425,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.112,"PROPICONAZOLE "," 122101",122101,"122101"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.171,"PYRACLOSTROBIN "," 99100",99100,"099100"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.628,"PYRIMETHANIL "," 288201",288201,"288201"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.096,"QUINOLINE "," 55459",55459,"055459"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",4.865,"SULFUR "," 77501",77501,"077501"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.038,"TETRACONAZOLE "," 120603",120603,"120603"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.636,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",2.078,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.114,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.241,"TRIFLUMIZOLE "," 128879",128879,"128879"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","HERBICIDE",0.096,"FLUMIOXAZIN "," 129034",129034,"129034"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","HERBICIDE",0.353,"OXYFLUORFEN "," 111601",111601,"111601"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","HERBICIDE",1.364,"PENDIMETHALIN "," 108501",108501,"108501"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.019,"ABAMECTIN "," 122804",122804,"122804"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.297,"ACEQUINOCYL "," 6329",6329,"006329"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.118,"ACETAMIPRID "," 99050",99050,"099050"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.032,"AZADIRACHTIN "," 121701",121701,"121701"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.49,"BIFENAZATE "," 586",586,"000586"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.098,"BIFENTHRIN "," 128825",128825,"128825"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.071,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.179,"CYFLUMETOFEN "," 138831",138831,"138831"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.286,"FENPROPATHRIN "," 127901",127901,"127901"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.105,"FENPYROXIMATE "," 129131",129131,"129131"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.082,"FLONICAMID "," 128016",128016,"128016"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.172,"FLUPYRADIFURONE "," 122304",122304,"122304"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.181,"HEXYTHIAZOX "," 128849",128849,"128849"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.5,"IMIDACLOPRID "," 129099",129099,"129099"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",1.799,"MALATHION "," 57701",57701,"057701"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.176,"METHOXYFENOZIDE "," 121027",121027,"121027"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.891,"NALED "," 34401",34401,"034401"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",6.34,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.073,"NOVALURON "," 124002",124002,"124002"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.054,"PYRETHRINS "," 69001",69001,"069001"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.069,"SPINETORAM "," 110007",110007,"110007"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.091,"SPINOSAD "," 110003",110003,"110003"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.25,"SPIROMESIFEN "," 24875",24875,"024875"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","INSECTICIDE",0.06,"THIAMETHOXAM "," 60109",60109,"060109"
